id,file_name,Best_ths,Best PSNR,identity
732,images/t033/zjeLdAyepv.JPG,0.04,34.20701599121094,t033
1136,images/t056/TtLqCOOUhn.JPG,0.03,32.595088958740234,t056
2392,images/t141/nFyCadXWCH.JPG,0.04,35.134071350097656,t141
5092,images/t263/EHasQiDlGR.JPG,0.03,31.90359878540039,t263
4237,images/t236/GAYJBHXtYe.JPG,0.04,33.50910186767578,t236
1588,images/t079/WNIumUCEXo.JPG,0.04,34.518802642822266,t079
2111,images/t115/BHtsNHRRlv.JPG,0.04,34.63078308105469,t115
116,images/t006/NVvCgDiDnf.jpg,0.04,35.30845642089844,t006
262,images/t014/TlYSNOKjCg.jpg,0.03,32.28433609008789,t014
5427,images/t289/qiKgvhXqPC.JPG,0.04,34.526424407958984,t289
6684,images/t371/kdebLsPRqm.jpeg,0.04,35.00396728515625,t371
1471,images/t073/ogRSDSUBAl.jpeg,0.04,35.06974029541016,t073
257,images/t014/NZdNiMlNvp.jpg,0.04,34.19781494140625,t014
7187,images/t407/bDsskxpvKL.jpg,0.03,32.7928352355957,t407
4154,images/t235/INvFQicyFw.JPG,0.03,32.54720687866211,t235
7585,images/t441/twkHlyAaYh.JPG,0.03,32.15153503417969,t441
4970,images/t257/nloJNDWHet.JPG,0.04,35.36479568481445,t257
6059,images/t323/TrNBmAatYL.JPG,0.03,31.88787269592285,t323
646,images/t032/LTDoDQNflu.JPG,0.03,32.22992706298828,t032
5198,images/t269/sAmqBlAyGF.JPG,0.04,35.03215026855469,t269
8229,images/t459/EPHKHnhAnF.jpeg,0.04,33.77629852294922,t459
4397,images/t240/FhEaoLsIQd.JPG,0.03,31.673871994018555,t240
5067,images/t261/bwASOtyhKj.JPG,0.04,33.67954635620117,t261
163,images/t007/tGosBfkLnc.JPG,0.04,33.688079833984375,t007
1756,images/t093/vlRfzRiUcN.jpeg,0.05,42.300140380859375,t093
8375,images/t492/KLemVnMybo.jpeg,0.04,36.3861083984375,t492
1469,images/t073/iLEGMMQBau.jpeg,0.04,35.521751403808594,t073
8270,images/t468/BtAGMOznuw.jpeg,0.04,35.11823272705078,t468
610,images/t028/mNxlvhlCvo.JPG,0.04,33.08524703979492,t028
6111,images/t323/mXOQShBXhN.JPG,0.03,31.88782119750977,t323
658,images/t033/AuDoWobtfE.JPG,0.04,34.628936767578125,t033
8556,images/t567/hMrwEDnFrp.jpeg,0.04,33.03013229370117,t567
8691,images/t470/ILrKfRXmbW.jpeg,0.03,32.537330627441406,t470
5900,images/t319/wsvpwPRpOw.JPG,0.04,37.2593002319336,t319
6735,images/t376/KDcRKjKZrn.JPG,0.04,34.48798751831055,t376
601,images/t028/hgywyXBgXT.JPG,0.04,36.71708679199219,t028
809,images/t037/TsfEkDrDmm.JPG,0.04,34.198944091796875,t037
7842,images/t078/QzvYgvhOfG.jpeg,0.04,34.6236572265625,t078
7581,images/t441/plreWezPDd.JPG,0.04,33.4215087890625,t441
2586,images/t159/PQKNGdlxTF.JPG,0.03,32.522979736328125,t159
2197,images/t125/VdKeqPKYci.jpeg,0.04,35.52717971801758,t125
5568,images/t296/yUBPhQjagC.jpg,0.04,33.628761291503906,t296
5949,images/t322/SUlvTiCoSI.JPG,0.04,32.965538024902344,t322
8010,images/t296/DsxZViaucj.jpeg,0.04,33.97154998779297,t296
6139,images/t323/wPJEEwqHvy.JPG,0.04,37.37690353393555,t323
2520,images/t157/hEhsFlUhew.jpeg,0.04,33.53608703613281,t157
2588,images/t159/UKkVLTVAIZ.JPG,0.04,35.63932800292969,t159
776,images/t035/ayXqBTysMM.JPG,0.04,35.342620849609375,t035
4822,images/t250/hqxSKphMnY.jpg,0.04,34.814544677734375,t250
4390,images/t240/AabfOCfNfy.JPG,0.04,36.484771728515625,t240
6373,images/t341/EQptTRahxm.JPG,0.04,36.47687149047852,t341
8178,images/t441/hCDQCcbJpo.jpeg,0.04,34.407649993896484,t441
7880,images/t095/SWtQCbddkC.jpeg,0.05,37.64740753173828,t095
5994,images/t322/uYhYaNxsmV.jpeg,0.03,32.72675323486328,t322
8280,images/t468/jaRvbcNgtt.jpeg,0.04,35.719512939453125,t468
2903,images/t175/tLjhzwplEp.JPG,0.04,34.36425018310547,t175
2755,images/t167/sqlsOWSzHh.JPG,0.04,34.048377990722656,t167
4961,images/t257/fONSUbeHYD.JPG,0.04,33.19972610473633,t257
6759,images/t376/joEMLwQNdv.JPG,0.03,32.87641906738281,t376
1584,images/t079/HefFhTJHhv.JPG,0.04,36.124488830566406,t079
8152,images/t423/XbmzXyJgzF.jpeg,0.04,34.411563873291016,t423
2027,images/t110/DjALOUcOJS.JPG,0.04,34.78535842895508,t110
4739,images/t246/ZfRjJMRjVL.JPG,0.04,33.463653564453125,t246
209,images/t009/UJYfdjvmbk.JPG,0.03,32.66780090332031,t009
2656,images/t163/OFyCePArIe.JPG,0.04,35.246097564697266,t163
7788,images/t014/bwhEQsknJX.jpeg,0.04,36.94159698486328,t014
3994,images/t231/OakVrqrMTQ.JPG,0.03,32.60271453857422,t231
8540,images/t566/oBxzEPWDdA.jpeg,0.03,32.49786758422852,t566
3905,images/t228/kfpmGnOIRl.JPG,0.04,34.9796142578125,t228
5449,images/t292/bMqhPIBBgj.JPG,0.04,34.204708099365234,t292
5218,images/t271/nGtrfWyISG.JPG,0.04,33.30933380126953,t271
6491,images/t352/EmaFCwSmSP.JPG,0.04,34.38808059692383,t352
6631,images/t362/lrhSWFOWEj.JPG,0.04,34.60650634765625,t362
424,images/t021/uajaUWzoLe.JPG,0.04,35.04994583129883,t021
5199,images/t269/scaUquDOSz.JPG,0.04,35.2234992980957,t269
666,images/t033/JavIrZBgAX.JPG,0.04,33.40745544433594,t033
1475,images/t073/rrsSLtRFif.jpeg,0.04,34.1201286315918,t073
4424,images/t240/wBnoXrbCox.JPG,0.04,34.818359375,t240
7289,images/t417/WzJqCtOmhP.JPG,0.04,35.305843353271484,t417
5099,images/t263/eLwUhcviNM.JPG,0.04,33.88886260986328,t263
6533,images/t353/ckLLXlJtMH.jpeg,0.04,34.02239990234375,t353
2651,images/t163/IUajMpsjmw.JPG,0.04,34.85896682739258,t163
2039,images/t110/MkCKNokxCT.JPG,0.04,37.60193634033203,t110
4378,images/t238/xBjiyCJlbx.jpg,0.03,30.57690048217773,t238
4238,images/t236/IPqDtVZIJK.JPG,0.03,30.965744018554688,t236
1182,images/t062/RPaiouSTDG.JPG,0.04,37.330413818359375,t062
4998,images/t259/AfPWRwXnax.JPG,0.03,31.82618904113769,t259
1513,images/t075/NsodhvozLI.JPG,0.04,34.924007415771484,t075
2894,images/t175/foAsTTYhEH.JPG,0.04,33.052860260009766,t175
1518,images/t075/eaKbuYiggQ.JPG,0.04,34.452083587646484,t075
8163,images/t427/FTwFJFTNnM.jpeg,0.04,35.13182830810547,t427
6455,images/t350/eeGRkwSYEd.JPG,0.04,33.84108352661133,t350
2452,images/t146/amZkyinVTE.JPG,0.04,33.73439407348633,t146
7232,images/t410/aVNthvCWJD.jpg,0.03,32.81097412109375,t410
1530,images/t075/xzKeFISUbR.JPG,0.04,33.28593826293945,t075
1733,images/t092/oRbVLKDrCI.jpg,0.03,32.35221862792969,t092
4072,images/t232/oAoiWSEnoN.jpg,0.03,32.887718200683594,t232
7136,images/t402/XCJfQhSFfJ.jpg,0.03,32.38825988769531,t402
1351,images/t067/mmWGLwhNhx.JPG,0.04,33.14311218261719,t067
818,images/t037/dbeQtkcsZR.JPG,0.04,34.108978271484375,t037
